GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel,均值,方差,标准差,均方根误差,坡度
2284.0,97507.95,121.51519287,37.43333953,59.33,81.81,3.4524,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.033876681733339374
2284.0,97508.05,121.51519394,37.43333975,59.33,81.79,3.438,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06739520788902793
2284.0,97508.15,121.51519506,37.43333992,59.34,81.93,3.4812,4,3.859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.05074635646756118
2284.0,97508.25,121.51519612,37.43334013,59.34,82.06,3.5172,4,3.875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09937747049370384
2284.0,97508.35,121.51519723,37.43334025,59.35,82.15,3.8052,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0826059486341241
2284.0,97508.45,121.51519841,37.43334035,59.36,82.14,3.9744000000000006,4,3.796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06851856660429909
2284.0,97508.55,121.51519951,37.43334043,59.37,82.16,3.9456,4,3.78125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.034288863282773654
2284.0,97508.65,121.51520058,37.43334059,59.37,82.13,3.1752,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06799760314349564
2284.0,97508.75,121.5152017,37.43334068,59.38,82.38,3.2508000000000004,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.03451858640363405
2284.0,97508.85,121.51520277,37.43334086,59.38,82.57,3.4884,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0698080577157616
2284.0,97508.95,121.51520386,37.433341,59.39,82.59,3.636,4,3.7421875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.05315701119982406
2284.0,97509.05,121.51520493,37.43334109,59.39,82.66,3.726,4,3.703125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08861938029350885
2284.0,97509.15,121.51520593,37.43334129,59.4,82.59,3.618,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07013241160261219
2284.0,97509.25,121.51520703,37.43334142,59.41,82.66,3.3912,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.036467076069268085
2284.0,97509.35,121.5152081,37.43334153,59.41,82.79,2.8836000000000004,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07476966146315901
2284.0,97509.45,121.51520905,37.43334167,59.42,82.91,3.0132,4,3.796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.053020925959848544
2284.0,97509.55,121.51521009,37.43334175,59.42,83.01,3.3372,4,3.8203125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10262326207219714
2284.0,97509.65,121.51521115,37.43334189,59.43,82.99,3.8016,4,3.859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08266166129163623
2284.0,97509.75,121.51521227,37.43334199,59.44,83.04,3.8160000000000003,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06416891379195584
2284.0,97509.85,121.5152134,37.43334214,59.45,83.1,3.7656,4,3.953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04766614603192938
2284.0,97509.95,121.51521457,37.43334226,59.45,83.13,3.6432,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09633099768390559
2284.0,97510.06,121.51521582,37.43334241,59.46,83.14,3.618,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08567298466790954
2284.0,97510.15,121.51521687,37.43334253,59.47,83.13,3.6396,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06582610985480301
2284.0,97510.25,121.515218,37.43334265,59.48,83.12,3.6396,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.048777132844142805
2284.0,97510.35,121.51521913,37.43334281,59.48,83.02,3.582,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09611707666494526
2284.0,97510.45,121.51522028,37.43334297,59.49,83.04,3.7296,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09479474600099254
2284.0,97510.55,121.51522145,37.43334313,59.5,82.94,3.7728,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09414550810100818
2284.0,97510.65,121.51522263,37.43334327,59.51,82.92,3.906,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07816950171207335
2284.0,97510.75,121.51522383,37.43334345,59.52,82.83,3.7584,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06351120703111372
2284.0,97510.85,121.51522501,37.43334361,59.53,82.84,3.8196,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04803280880716344
2284.0,97510.95,121.51522619,37.43334372,59.53,82.84,3.744,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09573808846720648
2284.0,97511.05,121.51522734,37.43334388,59.54,82.71,3.7656,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09397966538507864
2284.0,97511.15,121.51522851,37.43334398,59.55,82.68,3.7872,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09139718980591183
2284.0,97511.25,121.51522974,37.43334413,59.56,82.65,3.9276,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07598138182306181
2284.0,97511.35,121.51523094,37.43334427,59.57,82.6,3.9132,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.059323448153302975
2284.0,97511.45,121.5152322,37.43334443,59.58,82.57,4.086,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.044488196360026794
2284.0,97511.55,121.51523345,37.43334457,59.58,82.57,4.0212,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07335788884216432
2284.0,97511.65,121.51523471,37.43334477,59.59,82.58,4.1976,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.05879781592173259
2284.0,97511.75,121.51523597,37.43334496,59.6,82.59,3.9528,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04440693831834297
2284.0,97511.85,121.51523724,37.43334518,59.6,82.68,4.032000000000001,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09185977756954775
2284.0,97511.95,121.51523848,37.43334535,59.61,82.81,3.6936,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09416490596927746
2284.0,97512.05,121.5152397,37.43334551,59.62,82.93,3.978,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09604338911277932
2284.0,97512.15,121.51524084,37.43334563,59.63,82.94,3.8160000000000003,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07774920293430598
2284.0,97512.25,121.51524204,37.43334574,59.64,83.03,3.8448,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0616431374068443
2284.0,97512.35,121.51524325,37.43334579,59.65,83.17,3.654,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.045805703951187264
2284.0,97512.45,121.51524448,37.43334591,59.65,83.26,4.0284,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09312072645271822
2284.0,97512.55,121.51524571,37.43334603,59.66,83.37,3.8556,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09578475587700741
2284.0,97512.65,121.51524691,37.43334622,59.67,83.47,3.7908,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08237213235477692
2284.0,97512.75,121.51524803,37.43334637,59.68,83.6,3.6864,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06510902462553528
2284.0,97512.85,121.51524916,37.43334655,59.69,83.7,3.528,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04812912677463059
2284.0,97512.95,121.51525032,37.43334664,59.69,83.9,3.6396,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09462400820804977
2284.0,97513.05,121.51525148,37.43334679,59.7,84.04,3.7116,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09341550929443786
2284.0,97513.15,121.51525269,37.43334688,59.71,84.17,3.8988,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09397191425269524
2284.0,97513.25,121.51525391,37.43334699,59.72,84.27,3.9564,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09591583818716984
2284.0,97513.35,121.51525508,37.43334706,59.73,84.26,4.0068,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09645429238560699
2284.0,97513.45,121.51525628,37.43334712,59.74,84.27,3.8412,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09863212365728923
2284.0,97513.55,121.51525744,37.43334715,59.75,84.32,3.51,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09838402897341884
2284.0,97513.65,121.51525855,37.43334727,59.76,84.35,3.4632,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07982387488965126
2284.0,97513.75,121.51525972,37.43334734,59.77,84.49,3.798,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.047803916941549195
2284.0,97513.85,121.51526092,37.4333474,59.78,84.68,3.726,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.016154436079553088
2284.0,97513.95,121.51526208,37.43334753,59.78,84.77,3.7908,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04826568023674532
2284.0,97514.05,121.51526323,37.43334766,59.78,84.82,3.7404,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08012553992304128
2284.0,97514.15,121.5152644,37.43334774,59.79,84.91,3.8232,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06468284434936265
2284.0,97514.25,121.51526561,37.43334777,59.8,85.03,3.830400000000002,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06747174651950878
2284.0,97514.35,121.51526673,37.43334786,59.8,84.94,3.3156000000000003,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13522497636038863
2284.0,97514.45,121.51526785,37.43334793,59.81,85.01,3.5568,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13510672343160496
2284.0,97514.55,121.51526894,37.43334797,59.83,85.03,3.6972,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06567965742582621
2284.0,97514.65,121.51527008,37.43334809,59.84,85.03,3.7404,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.049065575692378835
2284.0,97514.75,121.51527121,37.43334819,59.84,85.15,3.492,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09701374934525211
2284.0,97514.85,121.51527236,37.43334839,59.85,85.29,3.5388,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09925261253322827
2284.0,97514.95,121.51527352,37.43334849,59.86,85.48,3.4056,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10136509428198134
2284.0,97515.05,121.51527466,37.43334859,59.87,85.66,3.636,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10301966139787141
2284.0,97515.15,121.51527571,37.43334865,59.88,85.63,3.636,4,3.9140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11588067311439901
2284.0,97515.25,121.51527687,37.43334867,59.89,85.67,3.8376,4,3.9140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1345921684313836
2284.0,97515.35,121.51527799,37.43334866,59.9,85.77,3.4236,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.14906150209641017
2284.0,97515.45,121.51527911,37.43334872,59.92,85.86,3.4164,4,3.875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08103311933389626
2284.0,97515.55,121.51528024,37.43334873,59.93,85.93,3.7332,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06340536656011539
2284.0,97515.65,121.51528145,37.43334879,59.94,85.92,3.7116,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.048776391304413996
2284.0,97515.75,121.51528262,37.43334889,59.94,85.85,3.5532,4,3.8203125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0809305826745808
2284.0,97515.85,121.51528377,37.43334898,59.95,85.84,3.6252,4,3.796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06604008064963077
2284.0,97515.95,121.51528489,37.43334906,59.96,85.75,4.053599999999999,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.033519676013220735
2284.0,97516.06,121.51528616,37.4333492,59.96,85.64,3.6756,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07583901265936982
2284.0,97516.15,121.51528707,37.43334933,59.97,85.54,3.2724,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.03508949683072183
2284.0,97516.25,121.51528812,37.43334946,59.97,85.73,3.1572,4,3.703125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0689745122630822
2284.0,97516.35,121.51528918,37.43334960000001,59.98,85.79,3.258,4,3.6875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.052185319281870986
2284.0,97516.45,121.51529028,37.43334976,59.98,85.85,3.5460000000000003,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10928722664222075
2284.0,97516.56,121.51529138,37.43334987,59.99,85.82,3.3876,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1170791797547761
2284.0,97516.65,121.51529231,37.43334998,60.0,85.73,3.3264,4,3.78125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09419183180915196
2284.0,97516.75,121.51529332,37.43335004,60.01,85.92,2.8944,4,3.796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09193677540123636
2284.0,97516.85,121.51529428,37.43335008,60.02,86.26,2.862,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06924274548332152
2284.0,97516.95,121.51529533,37.43335012,60.02,86.57,3.1824,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11557636332569447
2284.0,97517.06,121.5152965,37.43335019,60.04,86.89,3.4848,4,3.9140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04948541286819102
2284.0,97517.15,121.51529754,37.43335025,60.04,87.08,3.931200000000002,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09103179753395835
2284.0,97517.25,121.51529879,37.43335033,60.05,87.13,4.032000000000001,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09213833085041676
2284.0,97517.35,121.51530002,37.43335036,60.06,87.21,4.0932,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10898771043881683
2284.0,97517.45,121.51530126,37.43335043,60.07,87.16,3.8628,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11228032876594335
2284.0,97517.55,121.51530246,37.43335041,60.08,87.17,3.8952,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13017307768781106
2284.0,97517.65,121.51530361,37.43335039,60.1,87.16,3.4596,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06392023787846315
2284.0,97517.75,121.51530477,37.43335042,60.1,87.14,3.5748,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11073565162957826
2284.0,97517.85,121.51530596,37.43335042,60.12,87.37,3.7908,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.030834431595913463
2284.0,97517.95,121.51530718,37.43335056,60.12,87.51,3.9564,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06094100730098057
2284.0,97518.04,121.51530831,37.43335066,60.13,87.72,4.0608,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.028612632406481393
2284.0,97518.15,121.51530967,37.43335082,60.13,87.97,4.0392,4,4.2578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06038976496969313
2284.0,97518.25,121.51531093,37.43335097,60.14,88.11,4.0464,4,4.2734375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.03098911957452254
2284.0,97518.35,121.51531217,37.43335106,60.14,88.4,3.762,4,4.2578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06348033410247675
2284.0,97518.45,121.51531335,37.43335119,60.15,88.59,3.7872,4,4.2734375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04752476003671188
2284.0,97518.55,121.51531454,37.43335126,60.15,88.69,3.7116,4,4.2578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09474940783079244
2284.0,97518.65,121.51531572,37.43335129,60.16,88.83,3.8736,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0932032769126063
2284.0,97518.75,121.51531693,37.4333513,60.17,88.96,3.7044,4,4.2890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10843344649553142
2284.0,97518.85,121.51531814,37.43335132,60.18,89.17,4.0716,4,4.2578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1398418298931952
2284.0,97518.95,121.51531938,37.43335134,60.19,89.23,3.906,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.18913066600254086
2284.0,97519.05,121.51532058,37.43335125,60.21,89.25,3.87,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.17404572474908087
2284.0,97519.15,121.51532174,37.43335114,60.23,89.02,3.9888,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1567567168651993
2284.0,97519.25,121.51532295,37.43335093,60.25,88.77,3.8736,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13024762184018926
2284.0,97519.35,121.51532411,37.43335075,60.26,88.53,3.5964,4,4.2578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.14792187548158803
2284.0,97519.45,121.51532525,37.43335064,60.28,88.51,3.6648,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08122179964076714
2284.0,97519.55,121.51532638,37.43335067,60.29,88.63,3.798,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04777433593596946
2284.0,97519.65,121.51532758,37.43335078,60.3,88.93,3.902400000000001,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.016386498526999943
2284.0,97519.75,121.51532873,37.43335097,60.3,89.17,3.8124,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.049446101935795274
2284.0,97519.85,121.51532984,37.4333512,60.3,89.18,3.6288,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09965001431052747
2284.0,97519.95,121.51533093,37.43335131,60.31,89.2,3.69,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0970469774332622
2284.0,97520.06,121.51533218,37.43335135,60.32,89.15,3.6468,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11499276877367488
2284.0,97520.15,121.51533321,37.43335131,60.33,89.13,3.6108,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11835886232669955
2284.0,97520.25,121.5153344,37.43335124,60.34,89.11,3.9672000000000014,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11218566398622201
2284.0,97520.36,121.51533581,37.43335115,60.36,89.12,4.3308,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.058153770729228095
2284.0,97520.45,121.51533706,37.43335117,60.37,89.05,4.41,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.028504219315941517
2284.0,97520.55,121.5153384,37.43335128,60.37,88.96,4.118399999999999,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.05965570104041933
2284.0,97520.65,121.51533974,37.43335142,60.38,88.89,4.1688,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04882591146796215
2284.0,97520.75,121.51534093,37.43335156,60.38,88.67,3.672,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11874987110957635
2284.0,97520.85,121.51534206,37.43335164,60.39,88.58,3.3408,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13743818943403235
2284.0,97520.95,121.51534315,37.43335162,60.4,88.56,3.3228000000000004,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.15005130726708502
2284.0,97521.05,121.51534425,37.4333516,60.42,88.55,3.528,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11256620679221234
2284.0,97521.15,121.51534537,37.43335156,60.43,88.54,3.7116,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.12392336987301324
2284.0,97521.25,121.51534662,37.43335154,60.44,88.56,3.9168,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.12517427912051834
2284.0,97521.35,121.5153478,37.43335155,60.46,88.61,3.8016,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06237272864879655
2284.0,97521.45,121.515349,37.43335163,60.47,88.64,3.7188,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06266357528684105
2284.0,97521.56,121.51535029,37.4333517,60.47,88.7,3.6864,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13222186588325074
2284.0,97521.65,121.51535135,37.43335178,60.48,88.72,3.8196,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1393931667481399
2284.0,97521.75,121.51535257,37.43335183,60.5,88.76,3.96,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10870792745847045
2284.0,97521.85,121.51535379,37.43335179,60.51,88.73,3.7656,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13976294549150223
2284.0,97521.95,121.515355,37.43335172,60.52,88.6,3.8772,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.16997616321070702
2284.0,97522.05,121.5153562,37.43335164,60.54,88.46,3.7692,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13831750798688985
2284.0,97522.15,121.51535744,37.43335155,60.56,88.45,3.8988,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10922713174051435
2284.0,97522.25,121.51535866,37.43335145,60.57,88.37,3.7872,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11053361023903886
2284.0,97522.35,121.51535984,37.4333514,60.58,88.32,3.8196,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10969655417575747
2284.0,97522.45,121.51536106,37.43335141,60.6,88.22,3.7008,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.03168667386399781
2284.0,97522.55,121.51536225,37.43335148,60.6,88.2,3.7224,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.03170082040849757
2284.0,97522.65,121.51536343,37.43335155,60.61,88.33,3.6756,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,-0.031285529786337696
2284.0,97522.75,121.51536462,37.4333517,60.61,88.49,3.798,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,-0.031139294329361078
2284.0,97522.85,121.51536577,37.43335198,60.6,88.62,3.931200000000002,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.031148481445067433
2284.0,97522.95,121.51536697,37.43335220000001,60.6,88.87,3.8592,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.062158429849652676
2284.0,97523.05,121.51536815,37.4333524,60.61,89.04,3.8016,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.047180236272309245
2284.0,97523.15,121.51536931,37.43335251,60.61,88.98,3.7224,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11060238235818728
2284.0,97523.26,121.51537066,37.43335250000001,60.62,88.78,3.9996,4,3.953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.14055598816012854
2284.0,97523.35,121.51537167,37.43335242,60.63,88.53,3.5172,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.16386832367716944
2284.0,97523.45,121.51537276,37.43335236,60.65,88.45,3.4488,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10956021682267887
2284.0,97523.55,121.51537397,37.43335226,60.66,88.53,3.6576,4,3.9140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11051113124236764
